link, name, description, keywords, category, cuisine, ingredients, instructions, calories, fat, saturates, sugar, salt
https://groceries.asda.com/recipes/beef-in-oyster-sauce/384e8e72-2aff-11e9-8802-7daf07a34f81,Beef in oyster sauce,A super quick stir-fry that's rich in flavour and full of different colours and textures; great for date night,all asian beef chinese easy meals family meals inspiration less than 30 min. lessthan30 main medium cost quick and easy quick dinners spring steak stir fry summer weekday winners world flavours,Dinner Main course,Chinese,200g broccoli 250g sirloin steak (or rump steak) 1 tsp oil 3 sliced spring onions 100g sliced mushrooms 1 tbsp soy sauce 1 tbsp oyster sauce,Simmer the broccoli for 1 minute.Fry trimmed sirloin or rump steak strips in the oil with the spring onions and mushrooms for 4 minutes.Add the broccoli soy sauce and oyster sauce. Cook for 2 minutes. Serve with rice.,Each serving of this recipe contains 286kcal of Energy. This represents    14 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 12.0g of Fat. This represents    17 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 3.4g of Saturates. This represents    17 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 4.6g of Sugar. This represents    5 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 1.90g of Salt. This represents    32 percent of an adult’s daily reference intake which is considered a high amount
https://groceries.asda.com/recipes/chicken-mushroom-bake/384e193e-2aff-11e9-8802-7daf07a34f81,Chicken & mushroom bake ,You can also make this dish using garlic bread. ,31-60 min. all autumn bake british chicken cold weather food comfort food family meals inspiration low cost main mushroom pub food recipes weekday winners winter,Main course Dinner,British,1 low-salt chicken stock cube 1 level tbsp tomato purée 4 chicken breast fillets (without skin)  cut into bite-sized pieces 250g mushrooms  halved or quartered 2 shallots  chopped 2 tbsp chopped flat-leaf parsley 1 level tbsp cornflour 3 level tbsp crème fraîche 1 small white baguette (200g) 50g butter  softened 350g broccoli  to serve,Pre-heat the oven to 200C/180C Fan/Gas 6. Dissolve the stock cube and tomato purée in 75ml hot water. Pour into a large pan with 150ml cold water and the chicken mushrooms shallots and parsley. Cover and simmer gently for 15 minutes.Mix the cornflour with 2 tbsp cold water and stir into the pan with the crème fraîche. Heat until simmering and slightly thickened. Pour into a shallow ovenproof dish.Cut the baguette into diagonal slices. Spread with butter and arrange butter side-up on top of the dish.Bake the dish for 15 minutes or until the baguette slices are golden. Serve with steamed broccoli.,Each serving of this recipe contains 564kcal of Energy. This represents    28 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 24g of Fat. This represents    34 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 14g of Saturates. This represents    69 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 4.1g of Sugar. This represents    5 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 2g of Salt. This represents    33 percent of an adult’s daily reference intake which is considered a high amount
https://groceries.asda.com/recipes/mixed-pepper-shakshuka/ea907ecd-1260-11ea-aa9a-c96391b53d90,Mixed pepper shakshuka,This Middle Eastern-inspired  one-pot dish stars eggs baked in a tangy tomato and pepper sauce ,budget recipes december 2019 monday one basket five meals pepper,Breakfast Brunch Dinner Main course,Middle Eastern,4 Asda White Mini Wraps  cut into triangles 1½tbsp rapeseed oil 2 red onions  sliced 3 mixed colour peppers  deseeded and sliced 2 cloves garlic  crushed  1tsp dried mixed herbs 150g spinach  washed 400g tin Asda Chopped Tomatoes with Chilli & Peppers  4 medium eggs Pinch chilli flakes (optional)  ½ x 25g pack coriander  roughly chopped,Preheat the oven to 180C/160C Fan/Gas 4.Arrange the pieces of wrap in a single layer on a baking tray and drizzle with ½ the oil. Bake for 8-10 mins until golden and crisp. Set aside.Meanwhile heat the rest of the oil in a deep-sided oven-safe frying pan. Add the onions and fry for 5 mins or until starting to soften. Add the peppers garlic and dried herbs; fry for 5 mins tossing occasionallyMix in the tomatoes bring to a boil then simmer for 10 mins until thick. Add the spinach for the last 2 mins and cook until wilted.Use the back of a dessert spoon to make 4 wells in the sauce and crack an egg into each one. Sprinkle with freshly ground black pepper and the chilli flakes if using then bake for 10-12 mins until the egg whites are cooked but the yolks are still runny.Top the shakshuka with the coriander and serve with the tortilla wedges,Each serving of this recipe contains 273kcal of Energy. This represents    14 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 12.3g of Fat. This represents    18 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 2.8g of Saturates. This represents    14 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 9.8g of Sugar. This represents    11 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.81g of Salt. This represents    14 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/oaty-ginger-cake/384e18f5-2aff-11e9-8802-7daf07a34f81,Oaty ginger cake ,This yummy sweet treat has a dense  sticky texture  so you'll only need small portions. ,all autumn bake bonfire night british budget budget recipes buffet cakes and baking christmas recipes food gifts halloween halloween baking inspiration more than 91 min. party dishes party food snack winter,Baking Buffet,British,175g butter  cut into cubes 250g soft brown sugar 225g black treacle 225g plain flour 2 level tsp ground ginger 2 level tsp ground cinnamon 1 level tsp baking powder 225g Asda Chosen by you Scottish Porridge Oats 3 or 4 stem ginger in syrup  chopped 2 large eggs 400ml milk,Pre-heat the oven to 180C/160C Fan/Gas 4. Line a 23cm x 23cm (4cm deep) cake tin with baking paper.Put the butter sugar and treacle in a pan and heat gently stirring often until the butter has melted. Remove from the heat and leave for 15 minutes to cool slightly.Sift the flour ginger cinnamon and baking powder into a bowl. Add the oats and stem ginger then stir well to mix.Lightly beat the eggs and milk together in another bowl. Add to the flour along with the treacle mixture. Stir until evenly mixed then pour into the tin.Bake in the oven for 1 hour 15 minutes. Leave to cool in the tin for 15 minutes before transferring to a wire rack.,Each serving of this recipe contains 289kcal of Energy. This represents    14 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 10g of Fat. This represents    15 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 5.8g of Saturates. This represents    29 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 26g of Sugar. This represents    29 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.47g of Salt. This represents    8 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/mums-muesli/384eb57b-2aff-11e9-8802-7daf07a34f81,Mum’s muesli,Her fave cereal  homemade with love,mothers day muesli,Breakfast,British,3 Weetabix 100g Shredded Wheat 150g rolled oats 10 dried apricots 50g dried banana chips 50g flaked almonds 75g raisins 50g pumpkin seeds 1tsp cinnamon 1tsp vanilla extract Milk  to serve,Crumble the Weetabix and Shredded Wheat into a bowl then add the rolled oats.Use scissors to cut the dried apricots into small pieces. Add to the bowl along with the banana chips almonds raisins pumpkin seeds and cinnamon. Sprinkle over the vanilla extract. Mix together well.Store in an airtight container until breakfast time. Serve with milk.,Each serving of this recipe contains 296kcal of Energy. This represents    15 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 10.2g of Fat. This represents    15 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 1.0g of Saturates. This represents    5 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 10.2g of Sugar. This represents    11 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.07g of Salt. This represents    1 percent of an adult’s daily reference intake which is considered a low amount
https://groceries.asda.com/recipes/sticky-toffee-christmas-pudding/384edd3e-2aff-11e9-8802-7daf07a34f81,Sticky toffee Christmas pudding,Two amazing classics puds meet in one gorgeously sticky crowd-pleaser ,christmas,Baking Dessert,British,75g butter  at room temperature  plus extra for greasing 115g self-raising flour 1tsp mixed spice 115g dates  roughly chopped ½tsp bicarbonate of soda 75g soft dark brown sugar ½tsp vanilla extract 2 medium eggs 50g dried cranberries 50g glacé cherries  quartered 50g mixed peel 40g pecans  chopped 50g butter  at room temperature 50g soft dark brown sugar  4tbsp double cream 1tbsp golden syrup 1tbsp black treacle,Preheat the oven to 180C/160C Fan/Gas 4. Grease a 1L pudding basin and line the base with a round of baking paper. Sift the flour and mixed spice together into a bowl. Put the dates in another bowl and pour over 120ml boiling water. Immediately stir in the bicarb and set aside for 30 mins. Mash roughly with a fork.Beat together the butter sugar and vanilla. Beat in the eggs then fold in the flour and spice. Stir in the cranberries cherries peel and date mixture. Pour into the basin and bake for 55 mins or until a skewer comes out clean and the top springs back if lightly pressed. Turn out onto a plate.For the sauce put the pecans in a pan and toss over a medium heat until lightly toasted. Add the 50g butter 50g sugar cream golden syrup and treacle. Heat to simmering then simmer very gently for 1 min before topping the pudding.,Each serving of this recipe contains 306kcal of Energy. This represents    15 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 14.8g of Fat. This represents    21 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 7.7g of Saturates. This represents    39 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 27.4g of Sugar. This represents    30 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.51g of Salt. This represents    9 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/honeyglazed-salmon-with-noodle-stirfry/384f0464-2aff-11e9-8802-7daf07a34f81,Honey-glazed salmon with noodle stir-fry,A classic stir fry packed with fresh  tasty  veggies topped with sweet salmon,noodles salmon stir fry,Dinner,Chinese,2tbsp clear honey 1tbsp reduced-salt soy sauce  2 x 240g packs Asda 2 Salmon fillets  1tbsp rapeseed oil  2 x 260g packs Asda Rainbow Vegetable Stir-Fry 300g pack Asda Egg Noodles  1 bunch spring onions  sliced ,Preheat the grill to a medium setting. Line a baking tray or grill pan with foil.In a large bowl stir together the honey and soy sauce. Add the salmon fillets and spoon over the sauce mixture to coat. Put the salmon on the tray and grill for 12-15 mins brushing with the sauce every 5 mins. Reserve any leftover sauce.Heat the oil in a large nonstick frying pan or wok and stir-fry the vegetables for 5 mins or until beginning to soften. Add the noodles spring onions and reserved sauce from the salmon. Fry for 2-3 mins stirring until the vegetables are cooked and the sauce is warmed through. Divide the stir-fry between 4 plates and top each one with a salmon fillet. Serve immediately.,Each serving of this recipe contains 490kcal of Energy. This represents    25 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 24.4g of Fat. This represents    35 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 3.8g of Saturates. This represents    19 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 12.7g of Sugar. This represents    14 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.93g of Salt. This represents    16 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/baked-figs-with-honey/384dca48-2aff-11e9-8802-7daf07a34f81,Baked figs with honey,A lovely  refreshing dessert with flavours of the Middle East,31-60 min. all autumn bake dessert dinner parties dinner party fine dining fruit inspiration low cost moroccan party dishes ramadan romantic recipes summer valentines day valentines day desserts world flavours,Dessert,Moroccan,8-12 figs 15g unsalted butter  plus extra for greasing 4 tbsp Asda Squeezy Pure Acacia Honey (or any other clear honey) 4 tbsp apple juice or sweet sherry Pinch of ground cinnamon 200g pot Asda Fat Free Greek Style Yogurt,Pre-heat the oven to 190C/170C Fan/Gas 5. Cut a cross in the top of each fig almost but not quite to the bottom. Gently open them out slightly so that the red flesh is exposed. Grease an ovenproof dish just large enough to hold the figs in a single layer with butter and put the figs in it.Heat the butter 3 tbsp honey apple juice or sherry and cinnamon in a small pan until the butter melts. Pour over the figs making sure some goes in the centre of each fig.Cover the dish with a lid or some foil and cook in the oven for 10 minutes. Baste with the juices then return to the oven for another 10 minutes.Mix the remaining 1 tbsp honey with the Greek-style yogurt. Top the figs with the yogurt mixture then serve straight from the dish.,Each serving of this recipe contains 174kcal of Energy. This represents    9 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 4.5g of Fat. This represents    6 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 2.8g of Saturates. This represents    14 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 26g of Sugar. This represents    29 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.1g of Salt. This represents    2 percent of an adult’s daily reference intake which is considered a low amount
https://groceries.asda.com/recipes/carnation-salted-caramel-cheesecake/1852a4aa-0022-11ec-ba5b-e1ccddcd4745,Carnation Salted Caramel Cheesecake	,A silky smooth baked cheesecake finished with Carnation Caramel Drizzle Sauce for a deeply drippy finish.,cheesecake pudding caramel salted caramel bakes baking,Baking Dessert,Greek,175g  light digestive biscuits 3tbsp cocoa powder 2tbsp granulated sugar 75g baking spread 500g  light soft cheese 150ml  half fat crème fraiche 3 medium eggs 1/2tsp flaky sea salt 2tsp vanilla extract 450g carnation caramel drizzle,Preheat the oven to 180°c (160°c for fan ovens) gas mark 4.Crush the biscuits in a strong sealed food bag with a rolling pin or blitz in a food processor. Tip the crumbs into a bowl and mix in the cocoa. Mix the sugar with the melted butter and add to the crushed biscuits stir until combined. Press the crumbs into the base of the tin and even out to make the base. Chill the base in the fridge while you make the filling.In a food processor blend the cream cheese until smooth. Add the eggs one at a time with the processor running on low speed. Next add the salt vanilla and crème fraiche 400g Carnation Caramel drizzle and blend until smooth. (If you can't find our Carnation Caramel drizzle you can use carnation caramel - put 350g caramel in the filling and add a couple of tablespoons of sugar to compensate for the sweetness. Then you can use the rest filled into a piping bag to drizzle over the top of the finished cheesecake.)Take the chilled biscuit base and wrap the outside of the tin in a layer of foil so that the base and the sides are watertight. Then repeat for a double layer and stand the tin in a roasting dish. Pour the filling onto the biscuit base.Surround the tin with 3cm (1¼”) of hot water from the kettle and bake in the centre of the preheated oven for 45 minutes. (This bain marie or water bath method helps to set the cheesecake gently without the risk of overbaking it. Once baked the centre of the cheesecake should still have a good wobble - don't worry cool it slowly and after chilling it will give you a silky smooth finish.)Turn off the oven and without opening the door leave the cheesecake in the oven for 1 hour to set. Remove to a rack to cool and then chill overnight. Letting the cheesecake cool down slowly will help to prevent the top of the cheesecake from cracking.Just before you serve the cheesecake pour over some more of the Carnation Caramel drizzle and then enjoy!,Each serving of this recipe contains 342kcal of Energy. This represents    17 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 18.8g of Fat. This represents    27 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 10.3g of Saturates. This represents    52 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 28.1g of Sugar. This represents    31 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 1.1g of Salt. This represents    18 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/fish-kebabs-with-salsa-dressing/384dca7c-2aff-11e9-8802-7daf07a34f81,Fish kebabs with salsa dressing,You can easily make the dressing a day ahead. Keep it in the fridge until you're ready to serve,all barbecue bbq easy meals family meals fathers day fish grill inspiration kebabs less than 30 min. light meals main medium cost mexican party dishes quick and easy quick dinners salmon spring summer summer recipes summer weekday winners weekday winners world flavours,Dinner Light meals Main course,Mexican,4 tbsp olive oil  plus extra for brushing 1 tbsp cider vinegar 1 tsp clear honey 1 level tsp Dijon mustard 1 tomato 2 spring onions  trimmed and sliced 8 kalamata olives  sliced 1 tbsp chopped parsley 250g pack cod loin (or monkfish)  cut into bitesize chunks 220g pack salmon fillets  skinned and cut into bitesize chunks 190g pack raw king prawns,Whisk the oil cider vinegar honey and mustard to make a dressing. Season.Quarter the tomato and discard the seeds and juices.Dice the flesh and stir into the dressing with the spring onion olives and parsley. Set aside.Thread the fish onto skewers and brush with oil.Barbecue for 5 minutes turning occasionally until the cod and salmon flake easily and the prawns turn pink.Drizzle the dressing over the fish kebabs to serve.,Each serving of this recipe contains 233kcal of Energy. This represents    12 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 14.9g of Fat. This represents    21 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 2.3g of Saturates. This represents    12 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 10.1g of Sugar. This represents    11 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.70g of Salt. This represents    12 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/honey-roast-carrots-beetroot/384e3ffa-2aff-11e9-8802-7daf07a34f81,Honey roast carrots & beetroot,Sweet  earthy beetroot is great with carrots – just be sure to choose a variety without vinegar.,31-60 min. all autumn british budget budget recipes christmas christmas recipes cold weather food dinner parties dinner party family meals fine dining inspiration new year roast side vegetable vegetarian vegetarian recipes winter,Sides,British,500g Chantenay carrots 300g pack Asda Long Life Cooked Beetroot 3 tbsp sunflower oil 3 tbsp clear honey,Pre-heat the oven to 220C/200C Fan/Gas 7. Cut the tops off the carrots. Drain the beetroot and pat dry with kitchen paper. Cut each one into 8 wedges. Put the carrots in a pan and cover with cold water. Bring to the boil and simmer for 4 minutes. Drain well.Heat 3 tbsp sunflower oil in a large roasting tin for 5 minutes. Add the vegetables and turn them over in the fat. Roast for 20 minutes.Drizzle on 3 tbsp clear honey and turn the vegetables to coat them in it. Roast for another 10 minutes.,Each serving of this recipe contains 613kcal of Energy. This represents    7 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 6g of Fat. This represents    9 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.8g of Saturates. This represents    4 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 19.9g of Sugar. This represents    22 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.15g of Salt. This represents    3 percent of an adult’s daily reference intake which is considered a low amount
https://groceries.asda.com/recipes/prawn-and-pineapple-skewers/384edc94-2aff-11e9-8802-7daf07a34f81,Prawn and pineapple skewers,These elegant mini-kebabs take just minutes to cook on  the BBQ. Serve them hot from the grill or eat them cold,fish food prawns recipes skewers,Dinner,Caribbean,630g Extra Special frozen Jumbo King Prawns  thawed 1 red chilli  deseeded and finely chopped 1 clove garlic  finely chopped  2cm piece ginger  finely grated  ½ pineapple  peeled  cored and cut into 2cm chunks ½tbsp dark muscovado sugar   2 limes  each cut into 8 pieces  1tsp rapeseed oil Whole leaves from 2 Little Gem lettuces ,Soak 4 wooden skewers in cold water to stop them burning during cooking.  Mix the prawns with the chilli garlic and half the ginger. Cover with clingfilm and marinate in the fridge for at least 2 hrs or ideally overnight.Mix the pineapple with the remaining ginger and the muscovado sugar.Thread the prawns pineapple and lime wedges onto the skewers. Heat a BBQ griddle or frying pan over a high heat. Brush the skewers with a little oil and cook for 2-3 mins on each side until the prawns are pink and the pineapple is golden. Serve with the Little Gem leaves.         ,Each serving of this recipe contains 186kcal of Energy. This represents    9 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 2.1g of Fat. This represents    3 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 0.3g of Saturates. This represents    2 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 12.0g of Sugar. This represents    13 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.87g of Salt. This represents    15 percent of an adult’s daily reference intake which is considered a medium amount
